Дата,Регион,Значение
2021-04-10,Россия,76.00
2021-04-10,Адыгея,70.00
2021-04-10,Алтайский край,78.00
2021-04-10,Амурская область,79.00
2021-04-10,Архангельская область,69.00
2021-04-10,Астраханская область,72.00
2021-04-10,Белгородская область,77.00
2021-04-10,Брянская область,80.00
2021-04-10,Владимирская область,78.00
2021-04-10,Волгоградская область,78.00
2021-04-10,Вологодская область,74.00
2021-04-10,Воронежская область,78.00
2021-04-10,Забайкальский край,66.00
2021-04-10,Ивановская область,76.00
2021-04-10,Иркутская область,72.00
2021-04-10,Кабардино-Балкарская Республика,80.00
2021-04-10,Калининградская область,75.00
2021-04-10,Калужская область,76.00
2021-04-10,Камчатский край,75.00
2021-04-10,Кемеровская область,70.00
2021-04-10,Кировская область,80.00
2021-04-10,Костромская область,76.00
2021-04-10,Краснодарский край,79.00
2021-04-10,Красноярский край,87.00
2021-04-10,Курганская область,74.00
2021-04-10,Курская область,79.00
2021-04-10,Липецкая область,75.00
2021-04-10,Магаданская область,75.00
2021-04-10,Мордовия,68.00
2021-04-10,Москва,84.00
2021-04-10,Московская область,84.00
2021-04-10,Мурманская область,71.00
2021-04-10,Нижегородская область,80.00
2021-04-10,Новгородская область,70.00
2021-04-10,Новосибирская область,80.00
2021-04-10,Омская область,83.00
2021-04-10,Оренбургская область,75.00
2021-04-10,Орловская область,78.00
2021-04-10,Пензенская область,76.00
2021-04-10,Пермский край,71.00
2021-04-10,Приморский край,86.00
2021-04-10,Псковская область,70.00
2021-04-10,Республика Башкортостан,80.00
2021-04-10,Республика Бурятия,70.00
2021-04-10,Республика Дагестан,82.00
2021-04-10,Республика Калмыкия,78.00
2021-04-10,Республика Карачаево-Черкессия,75.00
2021-04-10,Республика Карелия,74.00
2021-04-10,Республика Коми,74.00
2021-04-10,Республика Марий Эл,75.00
2021-04-10,Республика Саха (Якутия),76.00
2021-04-10,Республика Северная Осетия-Алания,71.00
2021-04-10,Республика Татарстан,71.00
2021-04-10,Республика Тыва,76.00
2021-04-10,Республика Хакасия,76.00
2021-04-10,Ростовская область,84.00
2021-04-10,Рязанская область,80.00
2021-04-10,Самарская область,74.00
2021-04-10,Санкт-Петербург,79.00
2021-04-10,Саратовская область,75.00
2021-04-10,Сахалинская область,78.00
2021-04-10,Свердловская область,81.00
2021-04-10,Смоленская область,76.00
2021-04-10,Ставропольский край,78.00
2021-04-10,Тамбовская область,80.00
2021-04-10,Тверская область,79.00
2021-04-10,Томская область,80.00
2021-04-10,Тульская область,79.00
2021-04-10,Тюменская область,84.00
2021-04-10,Удмуртская Республика,76.00
2021-04-10,Ульяновская область,70.00
2021-04-10,Хабаровский край,82.00
2021-04-10,Ханты-Мансийский АО - Югра,74.00
2021-04-10,Челябинская область,75.00
2021-04-10,Чувашская Республика,75.00
2021-04-10,Ямало-Ненецкий АО,72.00
2021-04-10,Ярославская область,77.00
2021-04-11,Россия,65.00
2021-04-11,Адыгея,62.00
2021-04-11,Алтайский край,66.00
2021-04-11,Амурская область,68.00
2021-04-11,Архангельская область,64.00
2021-04-11,Астраханская область,65.00
2021-04-11,Белгородская область,67.00
2021-04-11,Брянская область,70.00
2021-04-11,Владимирская область,70.00
2021-04-11,Волгоградская область,67.00
